web-scraper-order,web-scraper-start-url,category-link,category-link-href,subcategory-sneakers,subcategory-sneakers-href,product-sneakers-link,product-sneakers-link-href,product_sneakers_name,product_sneakers_price,product_sneakers_description,product_sneakers_image-src,product_sneakers_style,,,
1720489666-154,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-Kayano 14 Birch Dark PewterLowest AskCA$201,https://stockx.com/asics-gel-kayano-14-birch-dark-pewter,ASICS Gel-Kayano 14Birch Dark Pewter,201.00,"The ASICS Gel-Kayano 14 Birch Dark Pewter is a reinterpretation of the Gel-Kayano 14, which finds inspiration in technical running shoes from the early 2000s.




Unlike its predecessors, the ""Birch Dark Pewter"" version features a sustainably dyed sock liner. This dyeing process requires 35 percent less water and reduces carbon emissions by up to 45 percent. The breathable mesh upper comes in Birch, while the synthetic leather overlays feature Dark Pewter with a metallic sheen. Like the original Gel-Kayano, this version includes responsive gel cushioning in the bulky midsole. The sneaker also features ASICS’ signature TRUSSTIC support system and a front lace closure. ASICS branding can be found on the tongue, the heel, and the insole.




Our StockX experts like the padding around the collar and on the tongue that contribute to the sneaker’s retro-inspired aesthetic. The ASICS Gel-Kayano 14 Birch Dark Pewter was released on January 1st, 2024, and retailed at $150.",https://images.stockx.com/360/ASICS-Gel-Kayano-14-Birch-Dark-Pewter/Images/ASICS-Gel-Kayano-14-Birch-Dark-Pewter/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1708539170&h=384&q=60,1201A019-200,,,
1720489668-155,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-1130 Black Graphite GreyLowest AskCA$166,https://stockx.com/asics-gel-1130-black-graphite-grey,ASICS Gel-1130Black Graphite Grey,166.00,"Celebrating the ninth installment of the GEL-1000 series, the ASICS Gel-1130 Black Graphite Gray sneaker reflects decades of design evolution.




The upper section of the Black Graphite ASICS Gel-1130 is crafted from over 20% recycled material, showcasing ASICS' dedication to sustainability. Its color scheme harmoniously blends black and Graphite Gray, presenting a versatile and modern aesthetic. The shoe has undergone a transformation, incorporating synthetic leather paneling to update its traditional materials and achieve a more contemporary aesthetic. With GEL technology in the heel, the shoe offers cushioning and comfort. The inclusion of a TRUSSIC support arch enhances stability.




The most prominent feature of the ASICS Gel-1130 Black Graphite Gray lies in its GEL technology embedded in the heel. This ensures enduring comfort, making the shoe an exceptional choice for both sports activities and everyday wear. The runner was originally sold for $80 on April 30th, 2022.",https://images.stockx.com/360/ASICS-Gel-1130-Black-Graphite-Grey/Images/ASICS-Gel-1130-Black-Graphite-Grey/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1714505088&h=384&q=60,1201A256-002,,,
1720489671-156,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,Onitsuka Tiger Mexico 66 White Blue RedLowest AskCA$189,https://stockx.com/onitsuka-tiger-mexico-66-white-blue-red,Onitsuka Tiger Mexico 66White Blue Red,189.00,"The Onitsuka Tiger Mexico 66 White Blue Red is a heritage running shoe that combines design elements from previous models in Onitsuka Tiger’s catalog.




Noteworthy design features come from the LIMBER-UP training shoe and the Limber shoe – both from the 1960s. For example, the sneaker incorporates the iconic Onitsuka Tiger stripes, originally seen on the Limber shoe, in 1966. The upper is made of premium leather in white, while the leather tiger stripes come in blue and red. However, beige suede can be found on the T-shaped toecap. The sneaker features a thin midsole and outsole in white and beige.




Our StockX experts like the inclusion of heritage Onitsuka Tiger branding on the heel tab and the tongue’s woven tag. The lettering features a retro-inspired blue with the brand’s signature ‘T’ font. The Onitsuka Tiger Mexico 66 White Blue Red was released on January 17th, 2023, and retailed at $120.",https://images.stockx.com/360/Onitsuka-Tiger-Mexico-66-White-Blue-Red/Images/Onitsuka-Tiger-Mexico-66-White-Blue-Red/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1699630125&h=384&q=60,1183C102-100/DL408-0146,,,
1720489677-157,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-1130 White Clay Canyon (GS)Lowest AskCA$108,https://stockx.com/asics-gel-1130-white-clay-canyon-gs,ASICS Gel-1130White Clay Canyon (GS),108.00,"The ASICS Gel-1130 White Clay Canyon (GS) takes a running silhouette with a late 2000s aesthetic, dresses it in an understated, stylish colorway, and sizes it for grade-school-aged kids. 




This running shoe sized for kids and designed for all-day comfort builds upon an upper base of loose weave white mesh that offers lightweight breathability. Synthetic leather overlays in dark blue and silver streak vertically and horizontally over the upper, adding iconic style and all-over foot support. The off-white foam midsole is infused with Gel technology for ultimate springy cushioning. A silver midfoot plate offers the stability of the TRUSSTIC support system. Pods of black and brown rubber form the outsole, designed to absorb impact and provide multi-surface traction. 




The aspect of this kids’ running shoe that we enjoy the most is the conscientiously crafted dope-dyed black sock liner that is specifically constructed to reduce water usage and carbon emissions. The ASICS Gel-1130 White Clay Canyon (GS) was released on March 3, 2024, for a retail price of $85.",https://images.stockx.com/360/ASICS-Gel-1130-White-Clay-Canyon-GS/Images/ASICS-Gel-1130-White-Clay-Canyon-GS/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1715282120&h=384&q=60,1204A163-104,,,
1720489680-158,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-1130 White Midnight (GS)Lowest AskCA$120,https://stockx.com/asics-gel-1130-white-midnight-gs,ASICS Gel-1130White Midnight (GS),120.00,,https://images.stockx.com/360/ASICS-Gel-1130-White-Midnight-GS/Images/ASICS-Gel-1130-White-Midnight-GS/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1715282140&h=384&q=60,,,,
1720489683-159,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-Kayano 14 Black Pure SilverLowest AskCA$215,https://stockx.com/asics-gel-kayano-14-black-pure-silver,ASICS Gel-Kayano 14Black Pure Silver,215.00,"The ASICS Gel-Kayano 14 Black Pure Silver is a running shoe that pays homage to the style of the late 2000s with updated materials and construction.




This version of the ASICS Gel-Kayano 14 is made with a black mesh upper for breathability. Synthetic leather overlays can be seen across the midsole in black and silver forming the classic ASICS design. There are also black overlays around the toebox and heel for extra support. The ASICS logo appears in silver on the cushioned tongue, and GEL branding appears in silver on the heel. The shoe is equipped with a TRUSSTIC support system and trademark Gel cushioning for comfort and shock absorption.




What makes these shoes stand out is the black colorway. The black with a few accents of silver elevates these shoes from a simple running shoe to a stylish fashion choice. The ASICS Gel-Kayano 14 Black Pure Silver was released on January 1, 2024, for a price of $150.",https://images.stockx.com/360/ASICS-Gel-Kayano-14-Black-Pure-Silver/Images/ASICS-Gel-Kayano-14-Black-Pure-Silver/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1707150159&h=384&q=60,1201A019-006,,,
1720489685-160,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,Onitsuka Tiger Mexico 66 Vintage Birch BlackLowest AskCA$228,https://stockx.com/onitsuka-tiger-mexico-66-vintage-birch-black,Onitsuka Tiger Mexico 66 VintageBirch Black,228.00,"The Onitsuka Tiger Mexico 66 Vintage Birch Black is a lifestyle sneaker that takes its inspiration from training shoes that originally debuted at the Mexico Games in 1966.




The Vintage Birch Black colorway of the Onitsuka Tigers Mexico 66 features an elegant upper of textured birch-colored cow leather. The black tiger stripes coursing across the side panel are in cow suede. A T-toe overlay, an eye stay overlay, and heel overlays are in a richer birch cow suede that matches the sock liner. The flat cotton laces and tongue match the lighter hue of the upper base. Heel-cross reinforcements add both stability and style to this shoe. Onitsuka Tiger branding adorns the heel tab, the tongue tag, and the black insole that has perforations for breathability.




The aspect of this Onitsuka sneaker that we enjoy the most is the subtle yet durable and dependable sole unit. Underneath a thin foam midsole, a rubber outsole is grooved in a consistent pattern for traction and impact absorption. The Onitsuka Tiger Mexico 66 Vintage Birch was released on July 22, 2023, for a retail price of $130.",https://images.stockx.com/images/Onitsuka-Tiger-Mexico-66-Vintage-Birch-Black.jpg?fit=fill&bg=FFFFFF&w=576&h=384&fm=avif&auto=compress&dpr=2&trim=color&updated_at=1700594336&q=60,1183B391-200,,,
1720489688-161,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-NYC Hidden NYLowest AskCA$247,https://stockx.com/asics-gel-nyc-hidden-ny,ASICS Gel-NYCHidden NY,247.00,"The ASICS Gel-NYC Hidden NY is a running shoe that blends technologies from different eras to create a modern and functional sneaker. 




This version of the ASICS Gel-NYC features an upper that combines elements of the early 2000s GEL-NIMBUS 3 and the more modern GEL-MC PLUS V. The upper is constructed mostly with white mesh for breathability. Silver, white, and green synthetic overlays appear across the upper in ASICS’ signature design. The ASICS logo can be found on one side of the heel in green, while ""GEL"" appears on the back of the heel also in green. The circular Hidden logo also appears on the midsole and the tongue in green. The shoe also contains a combination of lightweight foam and GEL technology in the insole for extra comfort and functionality. 




What we like best about this shoe is the white and green colorway, which gives this comfortable shoe a clean, yet exciting look. The ASICS Gel-NYC Hidden NY was released on March 23, 2024, for a retail price of $170.",https://images.stockx.com/360/ASICS-Gel-NYC-Hidden-NY/Images/ASICS-Gel-NYC-Hidden-NY/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1710778959&h=384&q=60,1201B001-100,,,
1720489690-162,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-1130 White Pure Silver Pink (Women's)Lowest AskCA$320,https://stockx.com/asics-gel-1130-white-pure-silver-pink-womens,ASICS Gel-1130White Pure Silver Pink (Women's),320.00,,https://images.stockx.com/360/ASICS-Gel-1130-White-Pure-Silver-Pink-Womens/Images/ASICS-Gel-1130-White-Pure-Silver-Pink-Womens/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1719347047&h=384&q=60,,,,
1720489692-163,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,Onitsuka Tiger Mexico 66 Black WhiteLowest AskCA$181,https://stockx.com/onitsuka-tiger-mexico-66-black-white,Onitsuka Tiger Mexico 66Black White,181.00,"The Onitsuka Tiger Mexico 66 presents itself in an effortlessly sleek Black/White combo, blending the iconic retro silhouette with today's streetwear sensibilities.



Riding high on the trend wave, this sneaker is  a testament to timeless design. It showcases leather artistry throughout its upper, while black dominates and is accented by crisp white contrasts. The streamlined aesthetic is not only visually pleasing but also perfectly aligns with the current sneaker zeitgeist. Beyond its visual appeal, it carries the legacy of Onitsuka Tiger. Rocking the Mexico 66 means you're not just wearing a shoe; you're wearing an icon.



For the admirers of classics, the Onitsuka Tiger Mexico 66 in Black & White debuted with a retail price of $130.",https://images.stockx.com/360/Onitsuka-Tiger-Mexico-66-Black-White/Images/Onitsuka-Tiger-Mexico-66-Black-White/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1692109371&h=384&q=60,1183C102-001/DL408-9001,,,
1720489695-164,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-Kayano 12.1 Ronnie Fieg CreamLowest AskCA$345,https://stockx.com/asics-gel-kayano-121-ronnie-fieg-cream,ASICS Gel-Kayano 12.1Ronnie Fieg Cream Pure Aqua,345.00,,https://images.stockx.com/360/ASICS-Gel-Kayano-121-Ronnie-Fieg-Cream/Images/ASICS-Gel-Kayano-121-Ronnie-Fieg-Cream/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1719407536&h=384&q=60,,,,
1720489698-165,https://stockx.com/collectibles,Sports,https://stockx.com/accessories,ASICS,https://stockx.com/asics,ASICS Gel-Kayano 14 White Malachite GreenLowest AskCA$224,https://stockx.com/asics-gel-kayano-14-white-malachite-green,ASICS Gel-Kayano 14White Malachite Green,224.00,"The ASICS Gel-Kayano 14 White Malachite Green is a running shoe featuring a 2000s aesthetic with updated materials for better performance.




This version of the ASICS Gel-Kayano 14 features a white mesh upper. Silver and black synthetic overlays run across the toebox and midsole in the signature ASICS pattern. Malachite Green overlays run in a curve from the heel to the arch of the foot, adding a pop of color. The ASICS logo also appears in the same shade of green on the tongue, while GEL appears on the heel and GEL-KAYANO 14 appears in black text on one of the green overlays. The outsole is white, gray, and Malachite Green. Gel technology cushioning in the shoe also provides extra shock absorption.




What we like most about this shoe is the Malachite Green accents. These add a welcoming and bright pop of color to the otherwise simple shoe. The ASICS Gel-Kayano 14 White Malachite Green was first released on January 10, 2024, for a price of $150.",https://images.stockx.com/360/ASICS-Gel-Kayano-14-White-Malachite-Green/Images/ASICS-Gel-Kayano-14-White-Malachite-Green/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1708442842&h=384&q=60,1201A019-110,,,224
